States/UTs,Crime_Head,Count,Year,Main_Category,Month,Time_of_Day,District,Latitude,Longitude,Victim_Age,Victim_Age_Group,Victim_Caste_Category,Marital_Status,Perpetrator_Relationship,Victim_Occupation,Victim_Education_Level
24,42,-0.1667404303713243,-1.7940030993258906,1,4,1,6,0.5889149880761225,-0.5147604506463115,22,18-30,OBC,2,Husband,2,3
25,42,-0.16681553901139134,-1.7940030993258906,1,3,1,20,1.071174338052351,1.474863131714547,20,18-30,OBC,3,Acquaintance,2,3
26,42,-0.16591423533058672,-1.7940030993258906,1,6,2,27,-1.6215712744508215,1.6542619881313,48,31-50,SC,0,Husband,0,0
27,42,-0.16711597357165958,-1.7940030993258906,1,8,1,2,-1.6902160569489024,1.6697800777867435,20,18-30,OBC,1,Neighbor,2,5
28,42,-0.0720284352467698,-1.7940030993258906,1,0,1,10,-1.4318938291820038,1.4928644610507165,17,<18,SC,2,Husband,0,3
30,42,-0.08239342757602318,-1.7940030993258906,1,4,3,21,-1.66331698868787,-0.8182663158056093,36,31-50,SC,3,Husband,0,3
31,42,0.24838502327928058,-1.7940030993258906,1,0,3,21,0.8266234770816151,-0.4263930264847427,40,31-50,SC,1,Acquaintance,5,4
32,42,-0.16711597357165958,-1.7940030993258906,1,10,3,8,-1.5083059987996883,0.013101354444827632,49,31-50,General,1,Relative,0,4
34,42,-0.10590243191701094,-1.7940030993258906,1,3,0,11,1.6588455411244547,-0.9005217309180663,20,18-30,OBC,3,Relative,2,3
41,42,-0.1500663122764384,-1.7940030993258906,1,3,1,6,-0.15344221914367248,1.3635255784965536,16,<18,SC,2,Relative,2,3
42,42,0.38605916052218975,-1.7940030993258906,1,2,3,26,-0.012521590746800924,0.5838618853979387,51,51+,SC,3,Husband,4,3
43,42,-0.14450827291147647,-1.7940030993258906,1,1,3,7,0.3093774762394741,0.5789785876355729,55,51+,OBC,3,Husband,4,0
44,42,0.12272826844710003,-1.7940030993258906,1,3,2,21,1.1074774320199414,0.1930961632704838,20,18-30,OBC,1,Stranger,2,4
0,42,-0.1664399958110561,-1.7940030993258906,1,11,3,16,-0.3973297908444609,1.429207831465737,51,51+,SC,1,Husband,3,4
8,42,-0.16441206252924565,-1.7940030993258906,1,7,2,12,0.42720709330134093,0.0944314152149512,20,18-30,SC,1,Relative,2,4
10,42,-0.16681553901139134,-1.7940030993258906,1,7,1,5,-1.4921572257596158,-1.6516779301862616,28,18-30,OBC,1,Stranger,4,4
11,42,-0.16681553901139134,-1.7940030993258906,1,9,2,21,1.5972282163358864,0.7345383578347194,19,18-30,OBC,1,Acquaintance,0,3
12,42,-0.1567509812424062,-1.7940030993258906,1,1,3,15,-0.2157463351827201,0.19948980216006332,38,31-50,OBC,1,Relative,4,4
21,42,-0.16711597357165958,-1.7940030993258906,1,11,0,23,-1.4637271650221626,1.0659736911159614,40,31-50,Unknown,1,Husband,4,3
29,42,-0.16689064765145842,-1.7940030993258906,1,7,0,1,-0.8932610583194597,0.5948170339792188,63,51+,OBC,1,Acquaintance,1,0
3,42,3.5259758585253627,-1.7940030993258906,1,8,1,25,1.0101920506867867,0.4636320122449338,51,51+,OBC,3,Acquaintance,1,0
4,48,-0.06707126500234427,-1.7940030993258906,4,11,3,36,-0.7393040326005399,0.2956099450560507,19,18-30,SC,1,Husband,2,5
5,48,-0.16711597357165958,-1.7940030993258906,4,10,1,22,1.6534979718358367,0.9462593945672514,28,18-30,OBC,2,Acquaintance,0,0
6,48,-0.16666532173125725,-1.7940030993258906,4,5,2,27,0.2453890336716466,0.11913155869185803,20,18-30,Unknown,1,Relative,2,4
7,48,-0.16493782300971502,-1.7940030993258906,4,0,1,0,-1.6829146441517457,-0.1255167675777051,24,18-30,Unknown,1,Husband,5,4
9,48,-0.16621466989085493,-1.7940030993258906,4,11,0,37,-0.9634446662120305,-0.3088910597152633,21,18-30,Unknown,1,Husband,1,0
13,48,-0.16501293164978206,-1.7940030993258906,4,2,1,34,1.5398239071470388,0.8530023691008131,29,18-30,General,1,Acquaintance,0,4
14,48,-0.16253434652756932,-1.7940030993258906,4,2,2,2,-0.883463383998479,-0.0363319480694788,52,51+,OBC,1,Acquaintance,0,3
15,48,-0.16553869213025144,-1.7940030993258906,4,0,3,9,1.53976749307327,1.5444663020612241,20,18-30,OBC,3,Relative,2,4
16,48,-0.1670408649315925,-1.7940030993258906,4,2,1,4,-1.412913188534798,1.164315212597061,37,31-50,OBC,1,Neighbor,5,5
17,48,-0.1665902130911902,-1.7940030993258906,4,8,2,39,-0.23950622569335375,1.3626432997460205,20,18-30,OBC,1,Neighbor,2,4
18,48,-0.16689064765145842,-1.7940030993258906,4,5,0,18,0.699494027860802,-1.3121748375371682,60,51+,SC,3,Neighbor,0,3
19,48,-0.06526865764073497,-1.7940030993258906,4,9,3,5,-1.7234777887484272,0.06385723773806569,60,51+,OBC,3,Husband,3,5
20,48,-0.15720163308280852,-1.7940030993258906,4,9,1,11,0.5156512979409417,-0.5012718999063678,58,51+,OBC,3,Relative,1,3
22,48,-0.16598934397065376,-1.7940030993258906,4,6,1,21,-1.6386650865286363,-1.5243364552159038,30,18-30,SC,1,Husband,0,3
23,48,-0.1496156604360361,-1.7940030993258906,4,1,0,36,-0.8490993181384913,-0.028466036179633964,64,51+,ST,1,Relative,1,4
24,48,-0.16681553901139134,-1.7940030993258906,4,11,1,2,-0.5334964350824176,-0.450164538631771,58,51+,General,1,Husband,5,4
25,48,-0.16711597357165958,-1.7940030993258906,4,1,0,32,0.1596545758410429,1.554058649915395,42,31-50,General,0,Neighbor,5,0
26,48,-0.16696575629152546,-1.7940030993258906,4,3,0,31,0.38775243608263027,0.2808584069977399,24,18-30,OBC,2,Relative,1,4
27,48,-0.1670408649315925,-1.7940030993258906,4,0,3,38,-0.12040635932497826,1.6931636888470987,44,31-50,ST,1,Husband,0,2
28,48,-0.1653133662100503,-1.7940030993258906,4,0,0,38,0.08848578829752012,-0.325612596638303,43,31-50,General,1,Neighbor,0,3
30,48,-0.16471249708951385,-1.7940030993258906,4,3,0,35,1.1576123891137196,-1.1076801256712772,46,31-50,Unknown,1,Relative,5,0
31,48,-0.16200858604709995,-1.7940030993258906,4,6,0,10,-1.29332451729739,0.887093060429253,63,51+,ST,3,Relative,0,4
32,48,-0.16711597357165958,-1.7940030993258906,4,4,1,27,0.04694753735148688,1.5059800785018604,47,31-50,General,1,Acquaintance,0,4
34,48,0.22585243125916454,-1.7940030993258906,4,10,0,4,-1.4525605732262554,1.2064091157777332,44,31-50,Unknown,1,Husband,4,4
41,48,-0.16711597357165958,-1.7940030993258906,4,11,0,6,-0.9205419250250482,-0.029788052001638907,20,18-30,SC,0,Stranger,2,3
42,48,-0.16516314892991618,-1.7940030993258906,4,0,0,12,1.6584626098815691,1.6388133798695006,33,31-50,OBC,1,Neighbor,3,4
43,48,-0.16711597357165958,-1.7940030993258906,4,10,0,20,0.08727671010080207,0.2667610961804404,52,51+,Unknown,3,Husband,5,4
44,48,-0.1647876057295809,-1.7940030993258906,4,0,1,4,0.18179191317990054,-1.637175472853452,24,18-30,OBC,2,Husband,5,4
0,48,-0.16711597357165958,-1.7940030993258906,4,4,0,2,-0.6470480392530739,-1.2860191656236637,25,18-30,OBC,2,Stranger,4,3
8,48,-0.16689064765145842,-1.7940030993258906,4,3,2,15,-1.0294555971188115,1.3568055642285008,18,18-30,General,2,Husband,0,3
10,48,-0.16711597357165958,-1.7940030993258906,4,2,2,27,0.4863518383843256,0.4299098734153518,50,31-50,SC,1,Acquaintance,5,4
11,48,-0.16689064765145842,-1.7940030993258906,4,9,2,5,-0.6699645279492453,1.487548374237558,55,51+,Unknown,1,Relative,1,3
12,48,-0.1599806527652895,-1.7940030993258906,4,4,3,19,-1.6142443752446676,-0.8473665004868847,20,18-30,Unknown,1,Husband,2,3
21,48,-0.16711597357165958,-1.7940030993258906,4,0,2,25,0.8382802897444667,-0.9129304068490219,15,<18,SC,2,Unknown,2,3
29,48,-0.16418673660904448,-1.7940030993258906,4,3,2,30,-1.1995243943586988,-0.539187257043334,35,31-50,OBC,1,Husband,0,4
3,48,0.4935396244581433,-1.7940030993258906,4,4,3,11,-0.17619734860438288,-1.7148925284524261,34,31-50,OBC,3,Unknown,5,4
4,49,-0.09764048150963506,-1.7940030993258906,4,6,1,7,-1.3447125357534044,0.8068247032695295,43,31-50,SC,1,Neighbor,0,3
5,49,-0.16711597357165958,-1.7940030993258906,4,3,1,29,0.7649353846606992,-1.1114977568165747,62,51+,General,3,Stranger,0,3
6,49,-0.16636488717098905,-1.7940030993258906,4,11,3,17,-0.16891348521932106,-1.3478602823909256,20,18-30,SC,1,Acquaintance,2,3
7,49,-0.16689064765145842,-1.7940030993258906,4,0,1,9,1.438421333242474,0.4713805804449631,28,18-30,ST,1,Relative,5,4
9,49,-0.16711597357165958,-1.7940030993258906,4,8,3,39,-1.0358378139753048,1.3494066331522854,35,31-50,SC,1,Husband,4,4
13,49,-0.16711597357165958,-1.7940030993258906,4,9,0,1,1.2070830866503737,-0.3880546578498219,57,51+,OBC,3,Husband,5,4
14,49,-0.16711597357165958,-1.7940030993258906,4,1,1,7,-0.5503446736894683,-0.6286116491469564,20,18-30,Unknown,1,Acquaintance,2,4
15,49,-0.16711597357165958,-1.7940030993258906,4,0,3,26,-1.3695706993380845,-1.445522720900061,19,18-30,SC,1,Acquaintance,3,3
16,49,-0.16711597357165958,-1.7940030993258906,4,11,0,8,1.6335107968552465,-0.2034066893139168,45,31-50,General,1,Husband,0,2
17,49,-0.16711597357165958,-1.7940030993258906,4,7,0,20,1.373163677376736,1.1221946294442713,20,18-30,OBC,0,Relative,2,3
18,49,-0.16711597357165958,-1.7940030993258906,4,2,2,38,-1.5068587587162132,0.47492729456746047,43,31-50,OBC,1,Relative,0,4
19,49,-0.16711597357165958,-1.7940030993258906,4,10,3,4,-1.074153401845954,-0.29027923032935943,18,18-30,ST,2,Neighbor,2,0
20,49,-0.16396141068884332,-1.7940030993258906,4,10,3,16,0.28762714606660583,-0.5079647760649632,37,31-50,Unknown,1,Acquaintance,3,5
22,49,-0.16711597357165958,-1.7940030993258906,4,1,2,26,0.8129239494159672,0.21113173777928182,53,51+,OBC,1,Husband,0,4
23,49,-0.1664399958110561,-1.7940030993258906,4,0,1,4,0.09893624482546205,0.9619355036242587,20,18-30,Unknown,1,Husband,2,2
24,49,-0.16711597357165958,-1.7940030993258906,4,1,3,9,0.24347504184104762,-1.4581388558979813,39,31-50,General,1,Stranger,4,4
25,49,-0.16711597357165958,-1.7940030993258906,4,5,0,2,0.27213858689240905,0.47644154054401294,19,18-30,SC,2,Husband,0,3
26,49,-0.16711597357165958,-1.7940030993258906,4,0,3,24,-0.13135467235417397,0.28605876309684564,63,51+,Unknown,1,Stranger,1,3
27,49,-0.16711597357165958,-1.7940030993258906,4,3,2,5,0.600410012521867,1.3689314685362948,20,18-30,OBC,1,Husband,2,2
28,49,-0.16711597357165958,-1.7940030993258906,4,3,3,35,1.2240317511751488,-0.11445398758081536,58,51+,OBC,3,Husband,0,4
30,49,-0.1670408649315925,-1.7940030993258906,4,9,1,31,1.085628565121499,-0.9368580275138944,20,18-30,OBC,1,Relative,2,3
31,49,-0.1636609761285751,-1.7940030993258906,4,5,2,19,0.4031556494181297,-1.1831247251194057,15,<18,OBC,2,Relative,0,3
32,49,-0.16711597357165958,-1.7940030993258906,4,6,2,13,-0.47037111553541233,0.9585251625075143,23,18-30,SC,1,Relative,0,4
34,49,-0.16628977853092197,-1.7940030993258906,4,5,0,35,-0.8717718752045155,-1.1350846265603654,20,18-30,OBC,3,Relative,2,4
41,49,-0.16711597357165958,-1.7940030993258906,4,5,3,29,-1.021282453586944,1.3873067162752328,41,31-50,SC,1,Acquaintance,5,0
42,49,-0.16689064765145842,-1.7940030993258906,4,1,2,9,0.28497444664689847,-0.2776572511131602,60,51+,OBC,3,Stranger,1,4
43,49,-0.16711597357165958,-1.7940030993258906,4,2,1,30,0.05751538667846184,0.26420211666517207,35,31-50,General,0,Husband,0,3
44,49,-0.16711597357165958,-1.7940030993258906,4,4,1,23,-1.476913416746005,-0.8259082792449475,20,18-30,ST,1,Husband,2,2
0,49,-0.16711597357165958,-1.7940030993258906,4,9,1,32,-0.31742265195448177,1.4230267030226924,57,51+,General,3,Husband,0,4
8,49,-0.1670408649315925,-1.7940030993258906,4,9,0,8,-0.8907092066295131,-0.017279706274940295,33,31-50,ST,1,Stranger,5,4
10,49,-0.16711597357165958,-1.7940030993258906,4,9,1,1,-0.5584170160940383,-0.03366970843346565,54,51+,OBC,3,Husband,5,0
11,49,-0.16711597357165958,-1.7940030993258906,4,3,0,22,-1.5350621816390286,0.5832557851282947,32,31-50,OBC,1,Husband,0,4
12,49,-0.1670408649315925,-1.7940030993258906,4,4,1,39,1.702685303694168,0.14483262662118646,41,31-50,Unknown,3,Relative,0,0
21,49,-0.16711597357165958,-1.7940030993258906,4,5,3,34,-0.006416484084184625,-1.7135650743265716,37,31-50,SC,1,Relative,4,0
29,49,-0.16711597357165958,-1.7940030993258906,4,2,1,8,-1.0885556779233594,-0.44510984884246363,48,31-50,SC,1,Relative,5,3
3,49,-0.08810168422111925,-1.7940030993258906,4,6,1,21,1.0541237443816884,-1.0262619648535376,20,18-30,OBC,3,Husband,2,2
4,59,1.0704490888131815,-1.7940030993258906,4,3,0,39,1.4605466280269386,0.3871531404562821,61,51+,OBC,1,Acquaintance,4,3
5,59,-0.15359641835958993,-1.7940030993258906,4,0,3,29,-1.477891713571664,0.3472116970502364,38,31-50,ST,1,Husband,0,3
6,59,0.1515699862328486,-1.7940030993258906,4,0,3,27,0.8802036299858991,1.4150667436080193,57,51+,Unknown,1,Husband,3,4
7,59,0.23516590262747916,-1.7940030993258906,4,0,0,36,0.7822751000113235,0.03647884118220996,21,18-30,Unknown,2,Relative,0,3
9,59,0.13249239165581697,-1.7940030993258906,4,11,3,10,-0.17307932239747587,0.6286748040118647,20,18-30,SC,3,Husband,2,0
13,59,-0.16088195644609413,-1.7940030993258906,4,1,1,39,-0.9922113819466891,1.0908972335159444,36,31-50,Unknown,1,Husband,0,0
14,59,0.26888968201758623,-1.7940030993258906,4,7,1,29,1.199239521710957,-0.2802486622418511,24,18-30,OBC,1,Neighbor,4,4
15,59,0.08772764217585308,-1.7940030993258906,4,5,3,24,1.4164865409618852,1.6024188677857771,42,31-50,Unknown,1,Husband,1,3
16,59,-0.10026928391198192,-1.7940030993258906,4,7,1,11,-0.04568359267820749,0.44985392820198505,43,31-50,OBC,3,Stranger,0,3
17,59,-0.042736065620618914,-1.7940030993258906,4,8,3,4,-1.2935328757141744,0.37427273973516223,20,18-30,SC,1,Husband,2,4
18,59,0.0003011851378027603,-1.7940030993258906,4,1,0,2,-0.3841338876310546,-0.8272682741775788,56,51+,OBC,3,Relative,1,3
19,59,0.28368608411079577,-1.7940030993258906,4,0,0,35,1.210769870823596,0.8243338969662757,51,51+,OBC,1,Relative,5,3
20,59,0.2422261147937822,-1.7940030993258906,4,3,0,22,-0.417769294109901,-1.0646299142057993,36,31-50,OBC,1,Acquaintance,0,3
22,59,0.9256396307639023,-1.7940030993258906,4,1,2,38,0.9070491962296284,-0.0838544000980105,44,31-50,OBC,1,Relative,4,4
23,59,0.773544634628119,-1.7940030993258906,4,11,1,4,-0.34851951592881786,1.1009380752739295,47,31-50,SC,1,Husband,0,0
24,59,-0.1587038058841496,-1.7940030993258906,4,3,0,34,0.3372737667058512,0.6342356963932863,64,51+,General,3,Relative,4,0
25,59,-0.16215880332723404,-1.7940030993258906,4,4,3,17,0.6655310861282633,-0.8009591677965496,32,31-50,OBC,3,Unknown,3,3
26,59,-0.15765228492321082,-1.7940030993258906,4,9,3,35,-1.5218546709470433,-0.162214812264718,62,51+,SC,3,Husband,4,1
27,59,-0.16486271436964797,-1.7940030993258906,4,11,0,15,-0.4025086030553629,0.5674997441614044,17,<18,SC,2,Husband,0,4
28,59,0.23524101126754624,-1.7940030993258906,4,4,0,10,-1.0880427401481434,-1.5403588235240173,24,18-30,SC,1,Neighbor,5,0
30,59,0.010215525626653827,-1.7940030993258906,4,3,0,32,-1.7123011481470856,0.23640916753574726,59,51+,General,3,Relative,3,0
31,59,0.7473317192447172,-1.7940030993258906,4,0,3,27,-0.36545693731067996,-0.4719126611108421,20,18-30,SC,3,Unknown,2,0
32,59,-0.1653133662100503,-1.7940030993258906,4,7,2,3,-0.8631278078101577,1.5893735103243765,29,18-30,OBC,1,Stranger,0,5
34,59,0.5923074861463188,-1.7940030993258906,4,5,0,22,0.0450589390834401,-0.637718896024933,46,31-50,SC,0,Relative,5,4
41,59,-0.13421838922229012,-1.7940030993258906,4,1,3,25,-0.6930990731542281,0.050364607676791434,46,31-50,OBC,1,Relative,1,3
42,59,1.3521064890646324,-1.7940030993258906,4,1,3,22,-0.6093358003255768,0.015456826030957459,20,18-30,Unknown,3,Relative,2,5
43,59,-0.11085960216143648,-1.7940030993258906,4,0,0,11,-1.0808227340866325,1.033128135179172,19,18-30,ST,1,Neighbor,4,0
44,59,0.32634779166888217,-1.7940030993258906,4,5,1,31,0.9837731945175856,-1.404360502902563,32,31-50,SC,1,Relative,0,4
0,59,-0.16456227980937976,-1.7940030993258906,4,4,3,7,1.4725485653858976,-1.3341624792018418,20,18-30,SC,2,Relative,4,4
8,59,-0.15584967756160154,-1.7940030993258906,4,7,1,38,-0.7091836037432163,1.186753683953847,17,<18,SC,2,Husband,3,0
10,59,-0.16568890941038555,-1.7940030993258906,4,5,1,12,-1.2636778526629246,1.259950020700646,50,31-50,General,1,Husband,0,5
11,59,-0.16636488717098905,-1.7940030993258906,4,4,2,32,1.0132845602528422,-0.5640023431431209,63,51+,General,1,Acquaintance,0,4
12,59,0.004957920821960079,-1.7940030993258906,4,5,3,19,0.28724367351818914,-0.652590631042908,35,31-50,OBC,1,Husband,0,4
21,59,-0.16711597357165958,-1.7940030993258906,4,8,2,7,1.2195343996099293,0.7447385233801119,55,51+,ST,3,Relative,5,0
29,59,-0.1581780454036802,-1.7940030993258906,4,1,0,1,0.6836603081424495,0.07840608800428521,39,31-50,SC,3,Neighbor,1,4
33,59,10.633130924870304,-1.7940030993258906,4,8,2,29,-0.08304412759778079,1.5357921124698937,19,18-30,OBC,2,Relative,2,3
4,57,-0.09185711622447193,-1.5692959901435237,5,5,0,1,0.508052775921173,1.143883802940953,38,31-50,SC,0,Husband,0,4
5,57,-0.16426184524911153,-1.5692959901435237,5,2,1,21,-0.7081212205402936,0.44963770992890584,20,18-30,SC,3,Husband,2,2
6,57,-0.09426059270661764,-1.5692959901435237,5,2,3,9,-0.27874680912143013,-0.2411395273836578,47,31-50,OBC,1,Neighbor,1,5
7,57,-0.08900298790192389,-1.5692959901435237,5,11,2,17,-0.0006483849245834336,-0.07433863832688604,25,18-30,ST,1,Husband,5,4
9,57,-0.09260820262514247,-1.5692959901435237,5,9,3,20,-0.7754051538837007,1.5634934709249846,32,31-50,OBC,0,Acquaintance,5,4
13,57,-0.16621466989085493,-1.5692959901435237,5,2,1,1,-0.28171845340749785,-0.09414560797718986,40,31-50,OBC,1,Husband,4,3
14,57,-0.1470619666737563,-1.5692959901435237,5,1,1,10,0.4862322731935602,-0.6386960922864844,17,<18,OBC,2,Relative,2,4
15,57,-0.14000175450745325,-1.5692959901435237,5,7,1,32,-0.05910568273780304,1.6955612615930185,48,31-50,Unknown,1,Husband,3,4
16,57,-0.15682608988247324,-1.5692959901435237,5,0,1,29,0.5292505144026195,-0.3639974626524519,53,51+,SC,1,Acquaintance,3,0
17,57,-0.1526951146787853,-1.5692959901435237,5,8,1,20,-0.7771160892238739,1.4469862081473257,20,18-30,OBC,1,Husband,2,4
18,57,-0.1072543874382179,-1.5692959901435237,5,0,1,20,-1.043009820694942,-0.18339234605231816,34,31-50,General,0,Neighbor,1,4
19,57,-0.14518425067207993,-1.5692959901435237,5,4,2,27,0.8980314571432868,-0.6952150620093672,20,18-30,ST,1,Relative,2,4
20,57,-0.12963676217819986,-1.5692959901435237,5,10,3,12,-0.3079044633580523,-0.2838545579760606,45,31-50,General,1,Husband,0,3
22,57,0.0500231048621922,-1.5692959901435237,5,2,2,12,0.5861711210946577,-1.3331395617833928,20,18-30,ST,3,Relative,2,5
23,57,-0.0655690922010032,-1.5692959901435237,5,11,1,10,1.5604195896049453,0.1539394711453858,39,31-50,General,1,Husband,4,4
24,57,-0.16606445261072084,-1.5692959901435237,5,4,0,27,-0.493547183534858,0.35519318417229095,27,18-30,OBC,1,Neighbor,5,5
25,57,-0.16426184524911153,-1.5692959901435237,5,2,0,30,1.018290133185043,-1.7013270011444994,20,18-30,General,0,Husband,2,2
26,57,-0.1614077169265635,-1.5692959901435237,5,6,1,6,1.5203685917365448,-0.8999865457982977,20,18-30,OBC,3,Husband,2,0
27,57,-0.16583912669051967,-1.5692959901435237,5,4,1,30,-0.9443949929780197,-0.5408172242388659,48,31-50,General,1,Husband,0,2
28,57,-0.11521590328532558,-1.5692959901435237,5,4,1,35,0.2810703348751822,1.1773091566044744,26,18-30,OBC,1,Relative,1,0
30,57,-0.14465849019161056,-1.5692959901435237,5,10,3,37,-0.3230810752049361,-0.9815796628565223,18,18-30,Unknown,1,Neighbor,2,3
31,57,-0.0881767928611863,-1.5692959901435237,5,1,3,38,1.2976298331007463,-0.14072359326554806,32,31-50,Unknown,1,Husband,1,4
32,57,-0.16666532173125725,-1.5692959901435237,5,11,2,21,-1.287100968682858,0.43225175755004774,25,18-30,OBC,2,Neighbor,2,4
34,57,-0.127007959775853,-1.5692959901435237,5,11,3,39,-0.8711714992595107,1.3030900698123498,21,18-30,General,1,Relative,0,3
41,57,-0.1590042404444178,-1.5692959901435237,5,7,1,12,1.3171607389010322,1.535536876562427,20,18-30,General,0,Acquaintance,2,4
42,57,-0.06083724787677882,-1.5692959901435237,5,4,3,29,-1.494240938980433,0.08867228467067002,22,18-30,OBC,1,Husband,0,3
43,57,-0.1604313046056918,-1.5692959901435237,5,11,0,24,1.5527258946014781,-1.3395932629528333,41,31-50,General,1,Relative,3,3
44,57,-0.11010851576076594,-1.5692959901435237,5,3,0,7,-0.06587259336622853,-0.7792430852590809,20,18-30,OBC,0,Relative,2,4
0,57,-0.16696575629152546,-1.5692959901435237,5,7,1,15,-0.5218400024088791,-0.4361679741142726,43,31-50,OBC,0,Acquaintance,0,4
8,57,-0.1657640180504526,-1.5692959901435237,5,3,3,23,-0.5905521518739426,-0.016257781091763214,23,18-30,SC,1,Stranger,0,4
10,57,-0.16681553901139134,-1.5692959901435237,5,10,3,0,0.8862711463849623,0.9696944997897244,18,18-30,OBC,1,Husband,0,4
11,57,-0.16711597357165958,-1.5692959901435237,5,3,2,7,0.2270453076902457,1.161228437503658,59,51+,OBC,3,Acquaintance,0,3
12,57,-0.136847191624637,-1.5692959901435237,5,9,2,34,-0.5452209909972671,-1.213268438651836,20,18-30,SC,1,Husband,2,3
21,57,-0.1670408649315925,-1.5692959901435237,5,0,0,9,0.9173280851928599,-0.7109781364526012,20,18-30,ST,3,Acquaintance,2,4
29,57,-0.16666532173125725,-1.5692959901435237,5,5,1,2,0.5950707480311287,0.8436420737431313,55,51+,OBC,1,Husband,5,5
3,57,1.062637790246208,-1.5692959901435237,5,3,0,22,1.3257315137655,-0.05780020085749634,39,31-50,OBC,3,Relative,0,4
4,55,-0.10297319495439586,-1.5692959901435237,3,10,1,0,0.43116071003296386,-1.2085571512831303,47,31-50,SC,1,Husband,4,0
5,55,-0.16426184524911153,-1.5692959901435237,3,0,1,24,0.6678578096843839,1.280016753035126,30,18-30,OBC,1,Stranger,0,4
